"Sequence number"	"Sequence ID"	"Functionality"	"V-GENE and allele"	"V-REGION Nb of positions including IMGT gaps (AA)"	"V-REGION Nb of AA"	"V-REGION Nb of identical AA"	"V-REGION Nb of AA changes"	"V-REGION +++"	"V-REGION ++-"	"V-REGION +-+"	"V-REGION +--"	"V-REGION -+-"	"V-REGION --+"	"V-REGION ---"	"V-REGION Very similar"	"V-REGION Similar"	"V-REGION Dissimilar"	"V-REGION Very dissimilar"	"FR1-IMGT Nb of positions including IMGT gaps (AA)"	"FR1-IMGT Nb of AA"	"FR1-IMGT Nb of identical AA"	"FR1-IMGT Nb of AA changes"	"FR1-IMGT +++"	"FR1-IMGT ++-"	"FR1-IMGT +-+"	"FR1-IMGT +--"	"FR1-IMGT -+-"	"FR1-IMGT --+"	"FR1-IMGT ---"	"FR1-IMGT Very similar"	"FR1-IMGT Similar"	"FR1-IMGT Dissimilar"	"FR1-IMGT Very dissimilar"	"CDR1-IMGT Nb of positions including IMGT gaps (AA)"	"CDR1-IMGT Nb of AA"	"CDR1-IMGT Nb of identical AA"	"CDR1-IMGT Nb of AA changes"	"CDR1-IMGT +++"	"CDR1-IMGT ++-"	"CDR1-IMGT +-+"	"CDR1-IMGT +--"	"CDR1-IMGT -+-"	"CDR1-IMGT --+"	"CDR1-IMGT ---"	"CDR1-IMGT Very similar"	"CDR1-IMGT Similar"	"CDR1-IMGT Dissimilar"	"CDR1-IMGT Very dissimilar"	"FR2-IMGT Nb of positions including IMGT gaps (AA)"	"FR2-IMGT Nb of AA"	"FR2-IMGT Nb of identical AA"	"FR2-IMGT Nb of AA changes"	"FR2-IMGT +++"	"FR2-IMGT ++-"	"FR2-IMGT +-+"	"FR2-IMGT +--"	"FR2-IMGT -+-"	"FR2-IMGT --+"	"FR2-IMGT ---"	"FR2-IMGT Very similar"	"FR2-IMGT Similar"	"FR2-IMGT Dissimilar"	"FR2-IMGT Very dissimilar"	"CDR2-IMGT Nb of positions including IMGT gaps (AA)"	"CDR2-IMGT Nb of AA"	"CDR2-IMGT Nb of identical AA"	"CDR2-IMGT Nb of AA changes"	"CDR2-IMGT +++"	"CDR2-IMGT ++-"	"CDR2-IMGT +-+"	"CDR2-IMGT +--"	"CDR2-IMGT -+-"	"CDR2-IMGT --+"	"CDR2-IMGT ---"	"CDR2-IMGT Very similar"	"CDR2-IMGT Similar"	"CDR2-IMGT Dissimilar"	"CDR2-IMGT Very dissimilar"	"FR3-IMGT Nb of positions including IMGT gaps (AA)"	"FR3-IMGT Nb of AA"	"FR3-IMGT Nb of identical AA"	"FR3-IMGT Nb of AA changes"	"FR3-IMGT +++"	"FR3-IMGT ++-"	"FR3-IMGT +-+"	"FR3-IMGT +--"	"FR3-IMGT -+-"	"FR3-IMGT --+"	"FR3-IMGT ---"	"FR3-IMGT Very similar"	"FR3-IMGT Similar"	"FR3-IMGT Dissimilar"	"FR3-IMGT Very dissimilar"	"CDR3-IMGT Nb of positions including IMGT gaps (AA)"	"CDR3-IMGT Nb of AA"	"CDR3-IMGT Nb of identical AA"	"CDR3-IMGT Nb of AA changes"	"CDR3-IMGT +++"	"CDR3-IMGT ++-"	"CDR3-IMGT +-+"	"CDR3-IMGT +--"	"CDR3-IMGT -+-"	"CDR3-IMGT --+"	"CDR3-IMGT ---"	"CDR3-IMGT Very similar"	"CDR3-IMGT Similar"	"CDR3-IMGT Dissimilar"	"CDR3-IMGT Very dissimilar"	""
25	">378_@M02381:18:000000000-A6UW9:1:1101:13038:3045"	"productive"	"Homsap TRBV29-1*01 F"	"106 (81)"	"65 (66)"	"64"	"1 (2)"	"0"	"0"	"0"	"0"	"0"	"0"	"1 (2)"	"0"	"0"	"0"	"1 (2)"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	0	0	1	17	17	17	0	0	0	0	0	0	0	0	0	0	0	0	10	7	7	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"38"	"38"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"28 (3)"	"2 (3)"	"2"	"0 (1)"	"0"	"0"	"0"	"0"	"0"	"0"	"0 (1)"	"0"	"0"	"0"	"0 (1)"	NA
26	">379_@M02381:18:000000000-A6UW9:1:1101:17445:3048"	"productive"	"Homsap TRBV11-2*01 F"	"106 (82)"	"64 (66)"	"62"	"2 (4)"	"0"	"0"	"0"	"1"	"0 (1)"	"0"	"1 (2)"	"0"	"0"	"1+0 (1)+0"	"1 (2)"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	17	17	16	1	0	0	0	1	0	0	0	0	0	1	0	10	6	6	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"38"	"37"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	0	0	1	"28 (4)"	"2 (4)"	"2"	"0 (2)"	"0"	"0"	"0"	"0"	"0 (1)"	"0"	"0 (1)"	"0"	"0"	"0+0 (1)+0"	"0 (1)"	NA
27	">380_@M02381:18:000000000-A6UW9:1:1101:14380:3052"	"productive"	"Homsap TRBV24-1*01 F"	"107 (83)"	"64 (66)"	"62"	"2 (4)"	"0"	"0"	"0"	"1"	"0"	"0"	"1 (3)"	"0"	"0"	"1"	"1 (3)"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	0	0	1	17	17	16	1	0	0	0	1	0	0	0	0	0	1	0	10	6	6	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"37"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"29 (5)"	"3 (5)"	"3"	"0 (2)"	"0"	"0"	"0"	"0"	"0"	"0"	"0 (2)"	"0"	"0"	"0"	"0 (2)"	NA
28	">382_@M02381:18:000000000-A6UW9:1:1101:22331:3055"	"productive"	"Homsap TRBV4-1*01 F, or Homsap TRBV4-1*02 (F)"	"107 (70)"	"57 (58)"	"57"	"0 (1)"	"0"	"0"	"0"	"0"	"0"	"0"	"0 (1)"	"0"	"0"	"0"	"0 (1)"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	17	11	11	0	0	0	0	0	0	0	0	0	0	0	0	10	6	6	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"37"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"41 (4)"	"3 (4)"	"3"	"0 (1)"	"0"	"0"	"0"	"0"	"0"	"0"	"0 (1)"	"0"	"0"	"0"	"0 (1)"	NA
29	">383_@M02381:18:000000000-A6UW9:1:1101:21148:3057"	"productive"	"Homsap TRBV18*01 F"	"107 (82)"	"65 (66)"	"65 (66)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	17	17	17	0	0	0	0	0	0	0	0	0	0	0	0	10	6	6	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"38"	"38"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"29 (4)"	"3 (4)"	"3 (4)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA
30	">384_@M02381:18:000000000-A6UW9:1:1101:9821:3058"	"productive"	"Homsap TRBV5-1*01 F"	"108"	"65"	"65"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	17	17	17	0	0	0	0	0	0	0	0	0	0	0	0	10	6	6	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"37"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"4"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA
31	">385_@M02381:18:000000000-A6UW9:1:1101:13952:3068"	"productive"	"Homsap TRBV4-1*01 F"	"108"	"65"	"65"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	17	17	17	0	0	0	0	0	0	0	0	0	0	0	0	10	6	6	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"37"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"4"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA
32	">386_@M02381:18:000000000-A6UW9:1:1101:20201:3091"	"productive"	"Homsap TRBV5-1*01 F"	"108"	"65"	"65"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	17	17	17	0	0	0	0	0	0	0	0	0	0	0	0	10	6	6	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"37"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"4"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA
33	">387_@M02381:18:000000000-A6UW9:1:1101:14727:3091"	"productive"	"Homsap TRBV4-1*01 F"	"106 (82)"	"63 (65)"	"63"	"0 (2)"	"0"	"0"	"0"	"0 (1)"	"0"	"0"	"0 (1)"	"0"	"0"	"0 (1)+0+0"	"0 (1)"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	17	17	17	0	0	0	0	0	0	0	0	0	0	0	0	10	6	6	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"37"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"28 (4)"	"2 (4)"	"2"	"0 (2)"	"0"	"0"	"0"	"0 (1)"	"0"	"0"	"0 (1)"	"0"	"0"	"0 (1)+0+0"	"0 (1)"	NA
34	">388_@M02381:18:000000000-A6UW9:1:1101:18752:3095"	"unproductive"	"Homsap TRBV6-4*01 F, or Homsap TRBV6-4*02 F"	"108"	"65"	"65"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	17	17	17	0	0	0	0	0	0	0	0	0	0	0	0	10	6	6	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"37"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"4"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA
35	">389_@M02381:18:000000000-A6UW9:1:1101:10711:3103"	"productive"	"Homsap TRBV29-1*01 F"	"105 (81)"	"64 (66)"	"62 (63)"	"2 (3)"	"0"	"0"	"0"	"0"	"0"	"0"	"2 (3)"	"0"	"0"	"0"	"2 (3)"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	0	0	1	17	17	16	1	0	0	0	0	0	0	1	0	0	0	1	10	7	7	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"38"	"38"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"27 (3)"	"1 (3)"	"1 (2)"	"0 (1)"	"0"	"0"	"0"	"0"	"0"	"0"	"0 (1)"	"0"	"0"	"0"	"0 (1)"	NA
36	">390_@M02381:18:000000000-A6UW9:1:1101:11343:3105"	"productive"	"Homsap TRBV5-1*01 F"	"107 (82)"	"64 (65)"	"63 (64)"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	17	17	16	1	0	0	0	1	0	0	0	0	0	1	0	10	6	6	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"37"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"29 (4)"	"3 (4)"	"3 (4)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA
37	">391_@M02381:18:000000000-A6UW9:1:1101:9471:3106"	"productive"	"Homsap TRBV4-1*01 F"	"107 (82)"	"64 (65)"	"64"	"0 (1)"	"0"	"0"	"0"	"0"	"0"	"0"	"0 (1)"	"0"	"0"	"0"	"0 (1)"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	17	17	17	0	0	0	0	0	0	0	0	0	0	0	0	10	6	6	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"37"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"29 (4)"	"3 (4)"	"3"	"0 (1)"	"0"	"0"	"0"	"0"	"0"	"0"	"0 (1)"	"0"	"0"	"0"	"0 (1)"	NA
38	">392_@M02381:18:000000000-A6UW9:1:1101:10568:3107"	"productive"	"Homsap TRBV7-8*01 F"	"107 (82)"	"65 (66)"	"65 (66)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	17	17	17	0	0	0	0	0	0	0	0	0	0	0	0	10	6	6	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"38"	"38"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"29 (4)"	"3 (4)"	"3 (4)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA
39	">393_@M02381:18:000000000-A6UW9:1:1101:11366:3113"	"productive"	"Homsap TRBV19*01 F"	"107 (82)"	"64 (65)"	"64"	"0 (1)"	"0"	"0"	"0"	"0"	"0"	"0"	"0 (1)"	"0"	"0"	"0"	"0 (1)"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	17	17	17	0	0	0	0	0	0	0	0	0	0	0	0	10	6	6	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"37"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"29 (4)"	"3 (4)"	"3"	"0 (1)"	"0"	"0"	"0"	"0"	"0"	"0"	"0 (1)"	"0"	"0"	"0"	"0 (1)"	NA
40	">394_@M02381:18:000000000-A6UW9:1:1101:20057:3117"	"productive"	"Homsap TRBV18*01 F"	"108"	"66"	"66"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	17	17	17	0	0	0	0	0	0	0	0	0	0	0	0	10	6	6	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"38"	"38"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"4"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA
41	">397_@M02381:18:000000000-A6UW9:1:1101:21043:3128"	"productive"	"Homsap TRBV29-1*01 F"	"106 (81)"	"65 (66)"	"64 (65)"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	0	0	1	17	17	17	0	0	0	0	0	0	0	0	0	0	0	0	10	7	7	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"38"	"38"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"28 (3)"	"2 (3)"	"2 (3)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA
42	">398_@M02381:18:000000000-A6UW9:1:1101:10597:3129"	"productive"	"Homsap TRBV5-1*01 F"	"108"	"65"	"64"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	17	17	16	1	0	0	0	0	0	0	1	0	0	0	1	10	6	6	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"37"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"4"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA
43	">399_@M02381:18:000000000-A6UW9:1:1101:15063:3132"	"productive"	"Homsap TRBV4-1*01 F"	"108"	"65"	"65"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	17	17	17	0	0	0	0	0	0	0	0	0	0	0	0	10	6	6	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"37"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"4"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA
44	">101_@M02381:18:000000000-A6UW9:1:1101:17938:2037"	"productive"	"Homsap TRBV6-5*01 F"	"106 (82)"	"63 (65)"	"62 (63)"	"1 (2)"	"0"	"0"	"0"	"1"	"0"	"0"	"0 (1)"	"0"	"0"	"1"	"0 (1)"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	17	17	16	1	0	0	0	1	0	0	0	0	0	1	0	10	6	6	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"37"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"28 (4)"	"2 (4)"	"2 (3)"	"0 (1)"	"0"	"0"	"0"	"0"	"0"	"0"	"0 (1)"	"0"	"0"	"0"	"0 (1)"	NA
45	">102_@M02381:18:000000000-A6UW9:1:1101:13861:2040"	"productive"	"Homsap TRBV29-1*01 F"	"106 (81)"	"65 (66)"	"64 (65)"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	0	0	1	17	17	17	0	0	0	0	0	0	0	0	0	0	0	0	10	7	7	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"38"	"38"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"28 (3)"	"2 (3)"	"2 (3)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA
46	">103_@M02381:18:000000000-A6UW9:1:1101:17107:2048"	"productive"	"Homsap TRBV29-1*01 F"	"106 (81)"	"65 (66)"	"63"	"2 (3)"	"0"	"0"	"0"	"1"	"0"	"0"	"1 (2)"	"0"	"0"	"1"	"1 (2)"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	0	0	1	17	17	16	1	0	0	0	1	0	0	0	0	0	1	0	10	7	7	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"38"	"38"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"28 (3)"	"2 (3)"	"2"	"0 (1)"	"0"	"0"	"0"	"0"	"0"	"0"	"0 (1)"	"0"	"0"	"0"	"0 (1)"	NA
47	">104_@M02381:18:000000000-A6UW9:1:1101:14881:2049"	"unproductive"	"Homsap TRBV10-1*01 F"	"108"	"65"	"63"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	0	0	1	17	17	16	1	0	0	0	0	1	0	0	0	0	1	0	10	6	6	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"37"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"4"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA
48	">105_@M02381:18:000000000-A6UW9:1:1101:13776:2061"	"productive"	"Homsap TRBV5-4*01 F, or Homsap TRBV5-4*03 (F)"	"108"	"65"	"63"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	1	0	0	17	17	17	0	0	0	0	0	0	0	0	0	0	0	0	10	6	5	1	0	0	0	0	0	0	1	0	0	0	1	"39"	"37"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"4"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA
49	">106_@M02381:18:000000000-A6UW9:1:1101:15570:2062"	"productive"	"Homsap TRBV4-1*01 F"	"108"	"65"	"65"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	17	17	17	0	0	0	0	0	0	0	0	0	0	0	0	10	6	6	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"37"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"4"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA
50	">107_@M02381:18:000000000-A6UW9:1:1101:11617:2065"	"productive"	"Homsap TRBV27*01 F"	"106 (82)"	"63 (65)"	"62"	"1 (3)"	"0"	"0"	"0"	"1"	"0"	"0"	"0 (2)"	"0"	"0"	"1"	"0 (2)"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	17	17	16	1	0	0	0	1	0	0	0	0	0	1	0	10	6	6	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"37"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"28 (4)"	"2 (4)"	"2"	"0 (2)"	"0"	"0"	"0"	"0"	"0"	"0"	"0 (2)"	"0"	"0"	"0"	"0 (2)"	NA
51	">109_@M02381:18:000000000-A6UW9:1:1101:18419:2080"	"productive"	"Homsap TRBV4-2*01 F, or Homsap TRBV4-2*02 (F)"	"107 (82)"	"64 (65)"	"61"	"3 (4)"	"0"	"0"	"0"	"0"	"0"	"0"	"3 (4)"	"0"	"0"	"0"	"3 (4)"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	17	17	17	0	0	0	0	0	0	0	0	0	0	0	0	10	6	6	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"37"	"34"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	0	0	3	"29 (4)"	"3 (4)"	"3"	"0 (1)"	"0"	"0"	"0"	"0"	"0"	"0"	"0 (1)"	"0"	"0"	"0"	"0 (1)"	NA
52	">110_@M02381:18:000000000-A6UW9:1:1101:19734:2085"	"productive"	"Homsap TRBV12-3*01 F"	"108"	"66"	"64"	"2"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	0	1	0	17	17	16	1	0	0	1	0	0	0	0	0	1	0	0	10	6	6	0	0	0	0	0	0	0	0	0	0	0	0	"39"	"38"	"38"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"4"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA
